row_id,ISIS,linkage_position_1based,between_nt_1based,linkage,is_PS,is_PO,is_unknown_linkage
831,596809,4,4-5,PS,True,False,False
831,596809,5,5-6,PS,True,False,False
831,596809,6,6-7,PS,True,False,False
831,596809,7,7-8,PS,True,False,False
831,596809,8,8-9,PS,True,False,False
831,596809,9,9-10,PS,True,False,False
831,596809,10,10-11,PS,True,False,False
831,596809,11,11-12,PS,True,False,False
831,596809,12,12-13,PS,True,False,False
831,596809,13,13-14,PS,True,False,False
831,596809,14,14-15,PS,True,False,False
831,596809,15,15-16,PS,True,False,False
831,596809,16,16-17,PS,True,False,False
832,596810,1,1-2,PS,True,False,False
832,596810,2,2-3,PS,True,False,False
832,596810,3,3-4,PS,True,False,False
832,596810,4,4-5,PS,True,False,False
832,596810,5,5-6,PS,True,False,False
832,596810,6,6-7,PS,True,False,False
832,596810,7,7-8,PS,True,False,False
832,596810,8,8-9,PS,True,False,False
832,596810,9,9-10,PS,True,False,False
832,596810,10,10-11,PS,True,False,False
832,596810,11,11-12,PS,True,False,False
832,596810,12,12-13,PS,True,False,False
832,596810,13,13-14,PS,True,False,False
832,596810,14,14-15,PS,True,False,False
832,596810,15,15-16,PS,True,False,False
832,596810,16,16-17,PS,True,False,False
833,596811,1,1-2,PS,True,False,False
833,596811,2,2-3,PS,True,False,False
833,596811,3,3-4,PS,True,False,False
833,596811,4,4-5,PS,True,False,False
833,596811,5,5-6,PS,True,False,False
833,596811,6,6-7,PS,True,False,False
833,596811,7,7-8,PS,True,False,False
833,596811,8,8-9,PS,True,False,False
833,596811,9,9-10,PS,True,False,False
833,596811,10,10-11,PS,True,False,False
833,596811,11,11-12,PS,True,False,False
833,596811,12,12-13,PS,True,False,False
833,596811,13,13-14,PS,True,False,False
833,596811,14,14-15,PS,True,False,False
833,596811,15,15-16,PS,True,False,False
833,596811,16,16-17,PS,True,False,False
834,596812,1,1-2,PS,True,False,False
834,596812,2,2-3,PS,True,False,False
834,596812,3,3-4,PS,True,False,False
834,596812,4,4-5,PS,True,False,False
834,596812,5,5-6,PS,True,False,False
834,596812,6,6-7,PS,True,False,False
834,596812,7,7-8,PS,True,False,False
834,596812,8,8-9,PS,True,False,False
834,596812,9,9-10,PS,True,False,False
834,596812,10,10-11,PS,True,False,False
834,596812,11,11-12,PS,True,False,False
834,596812,12,12-13,PS,True,False,False
834,596812,13,13-14,PS,True,False,False
834,596812,14,14-15,PS,True,False,False
834,596812,15,15-16,PS,True,False,False
834,596812,16,16-17,PS,True,False,False
835,596813,1,1-2,PS,True,False,False
835,596813,2,2-3,PS,True,False,False
835,596813,3,3-4,PS,True,False,False
835,596813,4,4-5,PS,True,False,False
835,596813,5,5-6,PS,True,False,False
835,596813,6,6-7,PS,True,False,False
835,596813,7,7-8,PS,True,False,False
835,596813,8,8-9,PS,True,False,False
835,596813,9,9-10,PS,True,False,False
835,596813,10,10-11,PS,True,False,False
835,596813,11,11-12,PS,True,False,False
835,596813,12,12-13,PS,True,False,False
835,596813,13,13-14,PS,True,False,False
835,596813,14,14-15,PS,True,False,False
835,596813,15,15-16,PS,True,False,False
835,596813,16,16-17,PS,True,False,False
836,596814,1,1-2,PS,True,False,False
836,596814,2,2-3,PS,True,False,False
836,596814,3,3-4,PS,True,False,False
836,596814,4,4-5,PS,True,False,False
836,596814,5,5-6,PS,True,False,False
836,596814,6,6-7,PS,True,False,False
836,596814,7,7-8,PS,True,False,False
836,596814,8,8-9,PS,True,False,False
836,596814,9,9-10,PS,True,False,False
836,596814,10,10-11,PS,True,False,False
836,596814,11,11-12,PS,True,False,False
836,596814,12,12-13,PS,True,False,False
836,596814,13,13-14,PS,True,False,False
836,596814,14,14-15,PS,True,False,False
836,596814,15,15-16,PS,True,False,False
836,596814,16,16-17,PS,True,False,False
837,596815,1,1-2,PS,True,False,False
837,596815,2,2-3,PS,True,False,False
837,596815,3,3-4,PS,True,False,False
837,596815,4,4-5,PS,True,False,False
837,596815,5,5-6,PS,True,False,False
837,596815,6,6-7,PS,True,False,False
837,596815,7,7-8,PS,True,False,False
837,596815,8,8-9,PS,True,False,False
837,596815,9,9-10,PS,True,False,False
837,596815,10,10-11,PS,True,False,False
837,596815,11,11-12,PS,True,False,False
837,596815,12,12-13,PS,True,False,False
837,596815,13,13-14,PS,True,False,False
837,596815,14,14-15,PS,True,False,False
837,596815,15,15-16,PS,True,False,False
837,596815,16,16-17,PS,True,False,False
838,596816,1,1-2,PS,True,False,False
838,596816,2,2-3,PS,True,False,False
838,596816,3,3-4,PS,True,False,False
838,596816,4,4-5,PS,True,False,False
838,596816,5,5-6,PS,True,False,False
838,596816,6,6-7,PS,True,False,False
838,596816,7,7-8,PS,True,False,False
838,596816,8,8-9,PS,True,False,False
838,596816,9,9-10,PS,True,False,False
838,596816,10,10-11,PS,True,False,False
838,596816,11,11-12,PS,True,False,False
838,596816,12,12-13,PS,True,False,False
838,596816,13,13-14,PS,True,False,False
838,596816,14,14-15,PS,True,False,False
838,596816,15,15-16,PS,True,False,False
838,596816,16,16-17,PS,True,False,False
839,596817,1,1-2,PS,True,False,False
839,596817,2,2-3,PS,True,False,False
839,596817,3,3-4,PS,True,False,False
839,596817,4,4-5,PS,True,False,False
839,596817,5,5-6,PS,True,False,False
839,596817,6,6-7,PS,True,False,False
839,596817,7,7-8,PS,True,False,False
839,596817,8,8-9,PS,True,False,False
839,596817,9,9-10,PS,True,False,False
839,596817,10,10-11,PS,True,False,False
839,596817,11,11-12,PS,True,False,False
839,596817,12,12-13,PS,True,False,False
839,596817,13,13-14,PS,True,False,False
839,596817,14,14-15,PS,True,False,False
839,596817,15,15-16,PS,True,False,False
839,596817,16,16-17,PS,True,False,False
840,596818,1,1-2,PS,True,False,False
840,596818,2,2-3,PS,True,False,False
840,596818,3,3-4,PS,True,False,False
840,596818,4,4-5,PS,True,False,False
840,596818,5,5-6,PS,True,False,False
840,596818,6,6-7,PS,True,False,False
840,596818,7,7-8,PS,True,False,False
840,596818,8,8-9,PS,True,False,False
840,596818,9,9-10,PS,True,False,False
840,596818,10,10-11,PS,True,False,False
840,596818,11,11-12,PS,True,False,False
840,596818,12,12-13,PS,True,False,False
840,596818,13,13-14,PS,True,False,False
840,596818,14,14-15,PS,True,False,False
840,596818,15,15-16,PS,True,False,False
840,596818,16,16-17,PS,True,False,False
841,596819,1,1-2,PS,True,False,False
841,596819,2,2-3,PS,True,False,False
841,596819,3,3-4,PS,True,False,False
841,596819,4,4-5,PS,True,False,False
841,596819,5,5-6,PS,True,False,False
841,596819,6,6-7,PS,True,False,False
841,596819,7,7-8,PS,True,False,False
841,596819,8,8-9,PS,True,False,False
841,596819,9,9-10,PS,True,False,False
841,596819,10,10-11,PS,True,False,False
841,596819,11,11-12,PS,True,False,False
841,596819,12,12-13,PS,True,False,False
841,596819,13,13-14,PS,True,False,False
841,596819,14,14-15,PS,True,False,False
841,596819,15,15-16,PS,True,False,False
841,596819,16,16-17,PS,True,False,False
842,596820,1,1-2,PS,True,False,False
842,596820,2,2-3,PS,True,False,False
842,596820,3,3-4,PS,True,False,False
842,596820,4,4-5,PS,True,False,False
842,596820,5,5-6,PS,True,False,False
842,596820,6,6-7,PS,True,False,False
842,596820,7,7-8,PS,True,False,False
842,596820,8,8-9,PS,True,False,False
842,596820,9,9-10,PS,True,False,False
842,596820,10,10-11,PS,True,False,False
842,596820,11,11-12,PS,True,False,False
842,596820,12,12-13,PS,True,False,False
842,596820,13,13-14,PS,True,False,False
842,596820,14,14-15,PS,True,False,False
842,596820,15,15-16,PS,True,False,False
842,596820,16,16-17,PS,True,False,False
843,596821,1,1-2,PS,True,False,False
843,596821,2,2-3,PS,True,False,False
843,596821,3,3-4,PS,True,False,False
843,596821,4,4-5,PS,True,False,False
843,596821,5,5-6,PS,True,False,False
843,596821,6,6-7,PS,True,False,False
843,596821,7,7-8,PS,True,False,False
843,596821,8,8-9,PS,True,False,False
843,596821,9,9-10,PS,True,False,False
843,596821,10,10-11,PS,True,False,False
843,596821,11,11-12,PS,True,False,False
843,596821,12,12-13,PS,True,False,False
843,596821,13,13-14,PS,True,False,False
843,596821,14,14-15,PS,True,False,False
843,596821,15,15-16,PS,True,False,False
843,596821,16,16-17,PS,True,False,False
844,596822,1,1-2,PS,True,False,False
844,596822,2,2-3,PS,True,False,False
844,596822,3,3-4,PS,True,False,False
844,596822,4,4-5,PS,True,False,False
844,596822,5,5-6,PS,True,False,False
844,596822,6,6-7,PS,True,False,False
844,596822,7,7-8,PS,True,False,False
844,596822,8,8-9,PS,True,False,False
844,596822,9,9-10,PS,True,False,False
844,596822,10,10-11,PS,True,False,False
844,596822,11,11-12,PS,True,False,False
844,596822,12,12-13,PS,True,False,False
844,596822,13,13-14,PS,True,False,False
844,596822,14,14-15,PS,True,False,False
844,596822,15,15-16,PS,True,False,False
844,596822,16,16-17,PS,True,False,False
845,596823,1,1-2,PS,True,False,False
845,596823,2,2-3,PS,True,False,False
845,596823,3,3-4,PS,True,False,False
845,596823,4,4-5,PS,True,False,False
845,596823,5,5-6,PS,True,False,False
845,596823,6,6-7,PS,True,False,False
845,596823,7,7-8,PS,True,False,False
845,596823,8,8-9,PS,True,False,False
845,596823,9,9-10,PS,True,False,False
845,596823,10,10-11,PS,True,False,False
845,596823,11,11-12,PS,True,False,False
845,596823,12,12-13,PS,True,False,False
845,596823,13,13-14,PS,True,False,False
845,596823,14,14-15,PS,True,False,False
845,596823,15,15-16,PS,True,False,False
845,596823,16,16-17,PS,True,False,False
846,596824,1,1-2,PS,True,False,False
846,596824,2,2-3,PS,True,False,False
846,596824,3,3-4,PS,True,False,False
846,596824,4,4-5,PS,True,False,False
846,596824,5,5-6,PS,True,False,False
846,596824,6,6-7,PS,True,False,False
846,596824,7,7-8,PS,True,False,False
846,596824,8,8-9,PS,True,False,False
846,596824,9,9-10,PS,True,False,False
846,596824,10,10-11,PS,True,False,False
846,596824,11,11-12,PS,True,False,False
846,596824,12,12-13,PS,True,False,False
846,596824,13,13-14,PS,True,False,False
846,596824,14,14-15,PS,True,False,False
846,596824,15,15-16,PS,True,False,False
846,596824,16,16-17,PS,True,False,False
847,596825,1,1-2,PS,True,False,False
847,596825,2,2-3,PS,True,False,False
847,596825,3,3-4,PS,True,False,False
847,596825,4,4-5,PS,True,False,False
847,596825,5,5-6,PS,True,False,False
847,596825,6,6-7,PS,True,False,False
847,596825,7,7-8,PS,True,False,False
847,596825,8,8-9,PS,True,False,False
847,596825,9,9-10,PS,True,False,False
847,596825,10,10-11,PS,True,False,False
847,596825,11,11-12,PS,True,False,False
847,596825,12,12-13,PS,True,False,False
847,596825,13,13-14,PS,True,False,False
847,596825,14,14-15,PS,True,False,False
847,596825,15,15-16,PS,True,False,False
847,596825,16,16-17,PS,True,False,False
848,596826,1,1-2,PS,True,False,False
848,596826,2,2-3,PS,True,False,False
848,596826,3,3-4,PS,True,False,False
848,596826,4,4-5,PS,True,False,False
848,596826,5,5-6,PS,True,False,False
848,596826,6,6-7,PS,True,False,False
848,596826,7,7-8,PS,True,False,False
848,596826,8,8-9,PS,True,False,False
848,596826,9,9-10,PS,True,False,False
848,596826,10,10-11,PS,True,False,False
848,596826,11,11-12,PS,True,False,False
848,596826,12,12-13,PS,True,False,False
848,596826,13,13-14,PS,True,False,False
848,596826,14,14-15,PS,True,False,False
848,596826,15,15-16,PS,True,False,False
848,596826,16,16-17,PS,True,False,False
849,596827,1,1-2,PS,True,False,False
849,596827,2,2-3,PS,True,False,False
849,596827,3,3-4,PS,True,False,False
849,596827,4,4-5,PS,True,False,False
849,596827,5,5-6,PS,True,False,False
849,596827,6,6-7,PS,True,False,False
849,596827,7,7-8,PS,True,False,False
849,596827,8,8-9,PS,True,False,False
849,596827,9,9-10,PS,True,False,False
849,596827,10,10-11,PS,True,False,False
849,596827,11,11-12,PS,True,False,False
849,596827,12,12-13,PS,True,False,False
849,596827,13,13-14,PS,True,False,False
849,596827,14,14-15,PS,True,False,False
849,596827,15,15-16,PS,True,False,False
849,596827,16,16-17,PS,True,False,False
850,596828,1,1-2,PS,True,False,False
850,596828,2,2-3,PS,True,False,False
850,596828,3,3-4,PS,True,False,False
850,596828,4,4-5,PS,True,False,False
850,596828,5,5-6,PS,True,False,False
850,596828,6,6-7,PS,True,False,False
850,596828,7,7-8,PS,True,False,False
850,596828,8,8-9,PS,True,False,False
850,596828,9,9-10,PS,True,False,False
850,596828,10,10-11,PS,True,False,False
850,596828,11,11-12,PS,True,False,False
850,596828,12,12-13,PS,True,False,False
850,596828,13,13-14,PS,True,False,False
850,596828,14,14-15,PS,True,False,False
850,596828,15,15-16,PS,True,False,False
850,596828,16,16-17,PS,True,False,False
851,596829,1,1-2,PS,True,False,False
851,596829,2,2-3,PS,True,False,False
851,596829,3,3-4,PS,True,False,False
851,596829,4,4-5,PS,True,False,False
851,596829,5,5-6,PS,True,False,False
851,596829,6,6-7,PS,True,False,False
851,596829,7,7-8,PS,True,False,False
851,596829,8,8-9,PS,True,False,False
851,596829,9,9-10,PS,True,False,False
851,596829,10,10-11,PS,True,False,False
851,596829,11,11-12,PS,True,False,False
851,596829,12,12-13,PS,True,False,False
851,596829,13,13-14,PS,True,False,False
851,596829,14,14-15,PS,True,False,False
851,596829,15,15-16,PS,True,False,False
851,596829,16,16-17,PS,True,False,False
852,596830,1,1-2,PS,True,False,False
852,596830,2,2-3,PS,True,False,False
852,596830,3,3-4,PS,True,False,False
852,596830,4,4-5,PS,True,False,False
852,596830,5,5-6,PS,True,False,False
852,596830,6,6-7,PS,True,False,False
852,596830,7,7-8,PS,True,False,False
852,596830,8,8-9,PS,True,False,False
852,596830,9,9-10,PS,True,False,False
852,596830,10,10-11,PS,True,False,False
852,596830,11,11-12,PS,True,False,False
852,596830,12,12-13,PS,True,False,False
852,596830,13,13-14,PS,True,False,False
852,596830,14,14-15,PS,True,False,False
852,596830,15,15-16,PS,True,False,False
852,596830,16,16-17,PS,True,False,False
853,596831,1,1-2,PS,True,False,False
853,596831,2,2-3,PS,True,False,False
853,596831,3,3-4,PS,True,False,False
853,596831,4,4-5,PS,True,False,False
853,596831,5,5-6,PS,True,False,False
853,596831,6,6-7,PS,True,False,False
853,596831,7,7-8,PS,True,False,False
853,596831,8,8-9,PS,True,False,False
853,596831,9,9-10,PS,True,False,False
853,596831,10,10-11,PS,True,False,False
853,596831,11,11-12,PS,True,False,False
853,596831,12,12-13,PS,True,False,False
853,596831,13,13-14,PS,True,False,False
853,596831,14,14-15,PS,True,False,False
853,596831,15,15-16,PS,True,False,False
853,596831,16,16-17,PS,True,False,False
854,596832,1,1-2,PS,True,False,False
854,596832,2,2-3,PS,True,False,False
854,596832,3,3-4,PS,True,False,False
854,596832,4,4-5,PS,True,False,False
854,596832,5,5-6,PS,True,False,False
854,596832,6,6-7,PS,True,False,False
854,596832,7,7-8,PS,True,False,False
854,596832,8,8-9,PS,True,False,False
854,596832,9,9-10,PS,True,False,False
854,596832,10,10-11,PS,True,False,False
854,596832,11,11-12,PS,True,False,False
854,596832,12,12-13,PS,True,False,False
854,596832,13,13-14,PS,True,False,False
854,596832,14,14-15,PS,True,False,False
854,596832,15,15-16,PS,True,False,False
854,596832,16,16-17,PS,True,False,False
855,596833,1,1-2,PS,True,False,False
855,596833,2,2-3,PS,True,False,False
855,596833,3,3-4,PS,True,False,False
855,596833,4,4-5,PS,True,False,False
855,596833,5,5-6,PS,True,False,False
855,596833,6,6-7,PS,True,False,False
855,596833,7,7-8,PS,True,False,False
855,596833,8,8-9,PS,True,False,False
855,596833,9,9-10,PS,True,False,False
855,596833,10,10-11,PS,True,False,False
855,596833,11,11-12,PS,True,False,False
855,596833,12,12-13,PS,True,False,False
855,596833,13,13-14,PS,True,False,False
855,596833,14,14-15,PS,True,False,False
855,596833,15,15-16,PS,True,False,False
855,596833,16,16-17,PS,True,False,False
856,596834,1,1-2,PS,True,False,False
856,596834,2,2-3,PS,True,False,False
856,596834,3,3-4,PS,True,False,False
856,596834,4,4-5,PS,True,False,False
856,596834,5,5-6,PS,True,False,False
856,596834,6,6-7,PS,True,False,False
856,596834,7,7-8,PS,True,False,False
856,596834,8,8-9,PS,True,False,False
856,596834,9,9-10,PS,True,False,False
856,596834,10,10-11,PS,True,False,False
856,596834,11,11-12,PS,True,False,False
856,596834,12,12-13,PS,True,False,False
856,596834,13,13-14,PS,True,False,False
856,596834,14,14-15,PS,True,False,False
856,596834,15,15-16,PS,True,False,False
856,596834,16,16-17,PS,True,False,False
857,596835,1,1-2,PS,True,False,False
857,596835,2,2-3,PS,True,False,False
857,596835,3,3-4,PS,True,False,False
857,596835,4,4-5,PS,True,False,False
857,596835,5,5-6,PS,True,False,False
857,596835,6,6-7,PS,True,False,False
857,596835,7,7-8,PS,True,False,False
857,596835,8,8-9,PS,True,False,False
857,596835,9,9-10,PS,True,False,False
857,596835,10,10-11,PS,True,False,False
857,596835,11,11-12,PS,True,False,False
857,596835,12,12-13,PS,True,False,False
857,596835,13,13-14,PS,True,False,False
857,596835,14,14-15,PS,True,False,False
857,596835,15,15-16,PS,True,False,False
857,596835,16,16-17,PS,True,False,False
858,596836,1,1-2,PS,True,False,False
858,596836,2,2-3,PS,True,False,False
858,596836,3,3-4,PS,True,False,False
858,596836,4,4-5,PS,True,False,False
858,596836,5,5-6,PS,True,False,False
858,596836,6,6-7,PS,True,False,False
858,596836,7,7-8,PS,True,False,False
858,596836,8,8-9,PS,True,False,False
858,596836,9,9-10,PS,True,False,False
858,596836,10,10-11,PS,True,False,False
858,596836,11,11-12,PS,True,False,False
858,596836,12,12-13,PS,True,False,False
858,596836,13,13-14,PS,True,False,False
858,596836,14,14-15,PS,True,False,False
858,596836,15,15-16,PS,True,False,False
858,596836,16,16-17,PS,True,False,False
859,596837,1,1-2,PS,True,False,False
859,596837,2,2-3,PS,True,False,False
859,596837,3,3-4,PS,True,False,False
859,596837,4,4-5,PS,True,False,False
859,596837,5,5-6,PS,True,False,False
859,596837,6,6-7,PS,True,False,False
859,596837,7,7-8,PS,True,False,False
859,596837,8,8-9,PS,True,False,False
859,596837,9,9-10,PS,True,False,False
859,596837,10,10-11,PS,True,False,False
859,596837,11,11-12,PS,True,False,False
859,596837,12,12-13,PS,True,False,False
859,596837,13,13-14,PS,True,False,False
859,596837,14,14-15,PS,True,False,False
859,596837,15,15-16,PS,True,False,False
859,596837,16,16-17,PS,True,False,False
860,596838,1,1-2,PS,True,False,False
860,596838,2,2-3,PS,True,False,False
860,596838,3,3-4,PS,True,False,False
860,596838,4,4-5,PS,True,False,False
860,596838,5,5-6,PS,True,False,False
860,596838,6,6-7,PS,True,False,False
860,596838,7,7-8,PS,True,False,False
860,596838,8,8-9,PS,True,False,False
860,596838,9,9-10,PS,True,False,False
860,596838,10,10-11,PS,True,False,False
860,596838,11,11-12,PS,True,False,False
860,596838,12,12-13,PS,True,False,False
860,596838,13,13-14,PS,True,False,False
860,596838,14,14-15,PS,True,False,False
860,596838,15,15-16,PS,True,False,False
